MOVIE_ID,THREE,FOUR,FIVE
20778,0,1,1
63753,1,0,3
11289,1,8,17
38640,9,18,39
63968,0,4,1
59418,1,2,3
38384,1,1,1
77424,3,1,0
19265,3,7,24
53253,20,94,130
4770,6,20,14
31111,3,0,0
3522,3,3,3
69871,4,28,8
65001,104,264,548
14862,2,1,3
58365,2,6,26
49110,2,2,0
57505,0,2,2
57019,0,0,30
65980,1,1,3
77943,0,0,23
75466,0,0,1
44185,1,0,2
43250,3,6,23
30247,1,2,0
43908,0,3,6
28194,10,16,0
54781,14,19,74
50858,30,22,6
82755,2,0,14
29478,18,46,227
27143,1,1,0
16692,16,20,26
71293,6,16,14
54937,0,4,3
76071,8,26,72
41937,0,15,15
54145,0,2,22
57010,5,3,16
53089,6,30,116
57325,6,18,118
31075,0,0,1
60498,5,11,12
10433,0,0,1
39603,4,4,24
43224,3,3,26
14615,1,2,9
8420,28,9,14
45336,0,0,1
55049,1,1,11
32885,9,36,57
40404,2,0,10
57652,90,279,1098
26974,18,18,63
13923,11,25,49
79423,2,4,7
27596,1,3,6
32670,0,1,0
36547,0,0,4
39611,12,30,106
11135,20,55,84
48456,0,1,0
51855,1,0,0
51099,0,24,48
3027,5,12,59
21060,8,15,37
52863,2,0,2
65305,3,18,10
61895,4,4,26
14515,6,12,32
12127,30,36,124
17390,4,2,20
20754,9,6,15
17717,1,0,0
27556,1,0,0
42146,0,0,1
3828,7,22,64
27436,2,3,15
72079,0,2,11
79167,98,105,140
18902,5,75,410
33450,2,0,2
29361,2,9,21
70366,0,1,11
40705,2,0,0
34979,2,0,20
48680,8,16,60
71941,1,1,2
37370,1,7,90
50953,40,52,20
69550,1,3,3
23127,0,2,8
59176,0,3,0
34044,0,8,14
7066,11,34,47
503,8,26,48
30477,0,2,0
13693,0,0,2
45029,0,3,0
71319,1,2,2
46479,21,27,39
1424,35,25,6
72443,1,4,19
85137,2,2,10
21318,24,36,32
48391,0,0,4
6402,0,2,6
63463,0,2,5
15184,3,9,43
45933,0,0,2
5647,0,0,1
19512,1,0,1
69313,0,1,0
44946,50,95,300
22583,18,96,198
51885,25,30,45
73868,0,0,2
20772,4,12,39
11544,14,50,154
54158,2,0,0
55769,0,3,6
2044,3,4,11
49652,0,0,3
30439,120,240,425
15337,24,93,95
71797,0,4,6
24087,6,8,4
36372,0,0,2
3708,0,0,2
21541,0,0,1
73549,0,2,0
16867,3,18,38
65143,1,1,14
56316,12,6,24
79077,2,0,2
9051,2,5,9
2753,12,4,8
12580,7,0,42
80,0,0,1
39628,6,18,129
25525,24,50,29
56007,0,0,1
28805,8,4,4
64513,4,18,26
71368,1,1,1
26988,0,0,1
61226,26,84,174
30426,0,12,0
69514,1,2,0
81429,0,0,32
78133,0,0,2
47256,2,0,0
81240,15,11,109
73373,8,8,12
37575,0,1,0
68126,0,1,3
49142,5,3,7
50053,2,1,7
51343,4,9,24
43411,2,6,5
64437,12,36,108
58704,0,0,12
8662,0,0,9
28720,2,6,23
30494,3,0,0
15724,2,3,16
63149,4,18,53
53181,10,70,310
50902,0,2,19
3025,0,3,9
772,0,4,0
2768,6,12,6
4082,0,0,1
11314,20,68,852
43856,0,6,6
81464,2,0,1
20481,0,0,2
1425,2,4,5
84639,2,2,10
60741,2,4,9
71988,18,16,52
9903,0,2,6
55980,0,3,9
51368,0,0,1
9390,0,2,24
42844,1,0,5
26738,1,5,6
917,0,0,3
15700,0,0,3
76852,14,63,308
72654,1,4,3
19457,1,1,0
30060,0,1,2
33496,0,0,2
63147,4,0,2
76162,13,54,93
77404,32,12,24
69476,0,8,22
10144,9,3,0
27657,0,0,1
69589,2,18,10
53787,9,6,18
162,16,36,18
47341,19,31,13
28860,0,1,6
41660,8,22,34
79972,2,2,0
68895,0,2,4
32598,0,1,3
69023,0,0,10
6490,2,5,0
76119,4,9,12
78153,1,7,18
76034,45,70,210
22860,0,0,1
17035,1,2,0
62041,0,8,12
76232,8,17,22
46471,7,9,13
67403,2,1,0
83360,1,2,2
8256,0,2,0
13968,1,6,11
39216,0,1,0
62287,0,6,2
4513,2,3,6
67972,237,518,722
33970,3,11,112
77209,0,1,0
42733,0,0,4
41733,2,12,29
60218,0,0,12
7319,92,60,116
69251,1,1,1
63627,0,0,2
54665,0,4,0
853,4,2,1
1688,0,0,6
11878,45,66,111
54481,1,1,0
77593,20,59,153
45778,8,6,4
76149,4,0,0
59380,52,284,700
39879,0,0,1
32990,3,12,77
32100,4,11,16
3343,2,10,8
36955,16,47,141
20345,0,0,2
25158,0,3,1
26721,32,28,4
38622,0,3,0
82001,0,0,4
33035,28,38,28
8493,8,47,121
44336,3,48,186
41259,0,1,0
45193,0,1,8
78692,1,0,1
83486,2,2,2
43198,0,2,0
26787,2,24,86
5344,24,36,40
82772,2,2,0
23275,1,0,0
55658,0,1,6
50026,2,3,13
68527,1,0,0
73405,0,1,12
29370,0,0,4
19698,23,43,102
65336,1,0,0
46845,1,3,4
36637,0,1,0
3606,1,1,21
67463,1,3,5
15516,0,0,1
54346,6,4,11
64308,4,1,6
42911,1,1,3
79791,0,4,16
26298,20,28,60
79726,2,4,24
79974,0,0,1
14505,1,0,0
25681,0,0,2
37316,0,4,4
72155,8,11,15
8045,0,0,1
29859,0,1,2
53376,6,3,9
57518,0,0,6
28797,28,66,208
7606,16,40,32
13168,2,1,5
31151,0,0,1
38037,4,10,57
32018,1,2,16
68404,0,0,1
19125,2,0,1
46453,1,0,7
48671,4,24,82
21500,18,77,381
34775,65,210,625
13221,0,2,6
72742,0,2,16
75165,17,38,51
75164,34,76,102
58407,124,224,572
62395,0,2,2
628,0,1,8
12952,4,9,131
19684,0,0,1
58879,0,3,11
32106,2,0,3
23693,2,0,14
61997,0,1,3
84864,4,6,4
39490,4,4,0
43738,1,1,4
21565,0,0,4
9517,4,1,3
4299,0,4,5
84998,1,10,4
52710,0,0,1
8587,2,2,8
75509,1,0,0
425,72,100,128
48848,0,0,1
70730,0,2,20
70572,2,2,5
54815,2,0,3
45054,0,3,6
9634,3,3,15
64414,0,1,0
78663,2,4,4
78588,5,6,18
74827,0,1,2
49117,2,0,0
47625,6,7,6
63483,3,3,2
72771,1,4,10
60452,0,0,2
11009,0,1,1
9024,3,2,1
18207,10,10,38
41055,0,0,2
15460,45,120,132
74463,28,85,119
16434,0,1,3
2607,2,2,2
74070,2,3,15
11603,72,96,178
57552,1,0,0
53503,36,96,496
72608,24,28,8
10801,0,2,2
24712,0,0,1
10854,1,1,4
12858,2,4,2
11134,20,55,84
78265,1,3,7
33938,2,4,5
81066,0,0,2
33808,0,0,2
52126,7,15,9
12305,2,14,73
82560,1,0,0
80040,0,1,0
47965,6,14,6
16962,12,45,222
48955,3,12,32
22132,48,68,152
42399,2,0,4
1399,0,0,1
5575,0,0,1
5011,0,1,0
55580,0,2,0
51565,2,1,5
62758,8,26,50
30639,8,3,3
56806,45,370,2000
29654,4,0,0
43773,0,1,7
77934,24,96,728
59501,4,33,90
48461,5,13,69
37693,3,27,67
1719,4,21,35
31177,0,2,0
38172,0,0,2
3921,12,12,0
73228,15,30,366
64812,0,0,1
4087,0,0,1
10521,1,2,0
33779,0,0,3
51246,19,17,74
55574,0,0,9
55575,0,0,13
67515,0,0,1
74898,2,4,18
42345,0,0,2
36591,2,0,12
8876,70,90,55
78512,2,0,11
56757,3,8,5
55129,0,2,2
48073,112,238,1540
40099,0,2,4
48991,0,3,1
65807,0,4,38
22421,0,1,1
33217,31,83,80
9125,10,4,4
46974,0,2,0
6294,0,0,1
6361,5,4,2
47299,0,2,2
78100,0,0,2
68823,112,40,120
26149,2,7,5
3186,1,0,0
10218,3,21,62
28162,1,0,0
77436,0,10,45
82314,12,30,36
43068,40,92,1156
66155,3,12,42
15630,0,21,6
51843,2,5,36
47306,1,2,0
83504,0,2,0
20538,0,0,1
46876,50,90,225
57116,0,4,9
41474,2,2,10
7568,10,6,112
57996,0,2,0
9042,0,2,2
28022,1,3,4
77460,70,84,70
75529,4,0,0
52242,2,5,15
80714,0,0,3
81891,1,1,8
50478,0,0,1
71183,0,4,7
47015,1,28,16
21737,0,4,12
15788,0,2,2
8754,4,4,16
30186,0,2,18
35272,0,0,2
73103,0,1,0
70532,0,0,1
27450,3,1,2
18651,2,6,6
37164,2,2,2
45476,2,0,2
59383,40,190,520
58853,4,2,18
21988,0,1,0
77828,0,2,0
65910,0,4,41
25258,0,3,3
43243,15,70,55
12597,24,78,327
55228,2,0,0
37081,0,8,4
1429,2,1,1
43928,0,3,0
36699,0,0,3
20818,0,0,6
81719,4,0,6
40039,0,5,16
32153,0,0,5
16754,6,16,10
18734,0,2,14
42162,1,2,2
41244,18,27,12
28900,12,26,43
74027,1,0,7
79639,0,2,1
24942,2,3,12
35227,0,1,1
71801,3,6,3
19199,1,1,3
47283,2,0,2
65170,4,5,9
23362,6,14,34
55786,0,0,4
70017,5,18,36
77739,0,0,6
81923,12,16,32
13766,4,16,141
25091,2,4,53
57918,0,0,5
8122,2,1,8
77898,2,0,9
3684,24,42,39
62996,4,0,0
63777,12,51,72
53347,1,0,0
63514,2,3,16
18149,0,0,1
46654,5,2,5
22807,7,11,29
13972,0,0,4
34235,3,0,12
4163,3,2,1
3602,8,52,72
51256,36,106,126
6031,0,6,4
70833,5,40,90
44193,0,2,18
34097,1,0,3
34098,2,0,6
13711,12,12,20
2257,1,5,2
30072,3,8,10
31634,3,0,6
56562,0,3,9
32318,0,9,3
59736,4,8,13
23247,6,24,165
49447,1,0,0
27067,0,1,1
23257,2,5,6
1754,1,0,0
46828,15,6,3
61521,2,4,4
45887,4,22,40
43309,0,0,1
60099,6,26,94
80506,1,1,4
72358,9,59,427
2190,5,18,22
5883,9,12,72
39829,0,0,2
19811,0,3,6
14304,12,15,12
40256,0,0,4
12993,2,4,4
13475,0,0,1
52656,5,13,35
52683,4,14,13
57573,1,0,9
33167,145,186,203
41996,0,1,0
81079,5,8,21
11293,1,4,3
65583,1,2,4
85125,46,126,216
65584,2,8,20
73275,18,18,12
26493,0,2,3
35379,35,56,84
36120,0,3,3
17175,2,3,13
84903,30,51,73
3038,0,0,2
32331,1,5,15
53972,4,1,1
76152,3,11,39
81650,21,81,201
78276,0,1,0
19961,0,1,0
13703,8,5,2
4683,10,10,8
23905,0,0,26
34059,0,1,25
74971,0,0,1
1758,12,26,42
17477,11,28,16
79177,0,0,7
78941,47,109,215
10041,4,15,32
24279,21,49,35
71836,2,4,25
2877,0,0,12
20415,4,3,3
57196,2,14,42
16451,0,0,1
47282,3,0,3
63425,0,0,1
69369,1,1,1
56824,6,21,30
67845,0,4,8
5589,0,2,4
56925,1,2,8
59464,1,0,0
79369,0,0,2
74011,2,8,22
2387,8,18,141
52570,4,0,4
72492,36,48,132
22033,0,6,52
49865,5,11,26
51969,0,0,1
66336,15,24,31
73847,1,0,3
44264,5,9,9
2819,18,28,54
77016,0,0,2
499,1,0,0
9317,0,1,4
39277,5,3,12
37686,12,6,24
44161,0,3,3
1760,0,0,1
44842,64,24,24
20330,0,3,0
42438,1,4,4
76497,15,37,68
8885,18,28,46
65995,9,21,15
73195,1,10,11
33857,1,1,3
55828,3,3,2
81886,6,6,4
23433,1,0,1
31156,0,0,1
69770,5,5,4
74065,0,6,6
38308,54,70,216
30686,3,0,9
79278,1,1,2
62808,8,20,16
66357,3,8,3
50017,2,0,1
7933,12,30,33
15443,1,10,8
74236,3,2,0
4379,6,28,34
6423,0,0,4
63857,3,7,12
43070,20,46,578
5193,60,205,1060
67002,0,0,2
13750,2,2,8
59478,1,1,3
31616,0,0,2
9088,9,21,183
31892,1,0,0
41537,0,5,9
43823,1,1,5
42088,0,0,2
55926,0,8,6
5451,2,2,20
38301,96,100,90
84249,0,2,4
22060,5,26,51
13970,14,48,299
49026,0,1,2
55629,1,2,4
21368,2,5,9
11295,3,24,51
58718,4,2,0
55343,0,0,1
18959,5,11,11
18958,5,11,11
25099,2,0,0
41066,0,0,1
68865,2,4,6
56733,1,0,2
50742,8,18,17
39705,0,0,4
33060,2,10,16
56615,12,18,9
13676,0,1,0
66270,12,22,38
1217,4,2,1
56601,48,181,649
9668,3,0,0
72498,4,2,12
16347,1,0,0
14771,0,3,1
56227,51,60,144
32068,0,6,24
24588,20,10,35
21117,3,1,0
9073,46,36,25
46984,0,0,2
11319,12,24,54
35353,4,3,18
28110,1,0,1
13736,1,2,15
63353,2,8,6
76673,0,1,2
28667,5,15,29
25838,0,1,5
281,3,9,10
59902,1,8,89
51862,0,1,2
35501,0,6,0
12144,10,5,40
36559,1,3,1
44740,2,7,11
28410,0,0,4
80466,0,0,14
67290,0,6,31
78,68,220,532
75806,13,35,249
39019,13,27,86
50174,1,3,9
48420,0,0,1
76330,0,2,4
81151,2,4,2
50909,1,1,0
54627,0,0,1
13210,3,9,0
39999,5,3,8
77079,0,0,1
79750,0,0,3
46609,0,1,3
69535,1,1,1
81156,0,2,0
14731,0,1,2
72888,2,3,3
38515,0,9,0
42210,4,14,38
73858,0,0,3
31359,4,8,12
3107,0,2,4
4011,0,0,6
66164,21,112,1134
6434,0,0,1
12990,0,0,4
43099,0,0,2
58710,6,6,2
25298,1,0,2
13876,0,3,19
36832,0,0,1
55099,2,4,4
15987,0,0,1
74747,2,0,4
48938,3,11,56
36835,0,2,2
47767,2,7,18
51177,3,26,20
29657,0,7,29
27220,9,12,9
17644,0,1,0
47153,1,0,0
23051,3,12,65
84988,0,2,30
47941,4,14,6
69027,0,4,0
5924,5,8,123
82010,3,12,30
58198,5,8,40
28902,0,0,2
47724,2,2,13
22618,1,2,11
80454,0,1,7
69528,22,34,16
32498,33,66,128
66853,123,249,318
82951,9,14,18
6058,0,0,4
523,1,1,2
4457,19,57,121
69759,9,21,33
60657,1,0,0
5549,0,0,2
42934,25,60,215
79925,0,1,9
6794,0,0,1
38716,0,0,60
30850,9,0,0
23889,2,4,8
82148,5,6,5
9492,5,9,9
40846,16,28,48
15795,0,20,25
7876,0,4,2
34644,0,0,2
41215,0,0,1
85112,8,20,40
83630,0,0,8
25241,5,10,11
77823,2,9,52
37880,16,4,2
54733,0,1,0
16194,0,4,0
25762,0,2,2
29418,0,0,2
62199,6,8,9
1536,2,8,1
62687,126,154,132
74844,8,10,14
23669,5,9,9
74199,12,3,21
29183,6,0,0
53825,0,1,0
59806,1,3,6
51122,10,12,12
58662,1,0,0
74783,0,2,0
11181,0,3,0
13564,18,36,36
15669,16,67,291
7653,0,0,1
3526,5,14,167
50510,4,15,45
22510,5,10,14
11531,4,20,40
12311,35,40,85
8210,6,7,18
42017,6,3,24
57328,0,0,1
21180,2,6,4
80994,0,4,1
82418,1,0,0
43591,72,143,135
5838,0,0,1
8336,0,0,4
47028,1,0,1
72856,1,2,3
71431,0,18,201
51450,0,0,1
21623,0,9,13
12244,3,24,65
50217,0,0,2
29024,8,6,11
33038,0,0,1
18922,5,31,42
32963,0,0,1
14327,15,10,10
61964,4,4,4
85134,20,78,222
73877,0,8,20
74925,0,0,4
34391,3,13,13
69928,0,4,0
37185,44,40,272
82907,0,6,2
40399,2,0,4
18189,2,7,91
60245,11,5,8
52062,0,0,1
21105,2,2,1
63739,0,0,4
75201,4,4,13
80168,1,7,7
22295,139,343,869
11010,0,5,4
40257,0,0,1
57983,9,18,27
40359,1,10,38
23854,0,1,8
44890,0,28,58
28377,4,8,24
33718,1,0,0
22897,1,4,1
1028,0,1,0
31707,12,20,16
73625,12,30,18
71333,0,0,3
53481,21,11,10
51695,23,64,52
31000,0,0,7
57229,0,1,1
73944,12,54,84
4934,1,1,0
32087,46,68,164
59938,0,0,8
71942,1,1,2
50977,1,2,8
31409,20,24,72
12654,0,6,0
78881,0,6,0
52216,3,1,2
41623,0,2,0
44191,0,4,3
29122,0,4,10
72735,3,6,6
34054,15,18,33
54461,2,4,27
19630,60,102,111
57141,3,1,0
39923,0,0,1
25508,1,2,0
44907,0,1,0
26434,0,0,2
17215,0,1,8
80187,8,19,78
80753,4,2,2
34488,1,2,8
46730,17,33,163
29402,71,132,274
60982,0,0,2
60981,1,0,0
60978,1,0,0
60977,0,0,3
60972,1,1,1
60975,0,1,1
81898,0,0,1
59056,1,0,3
46940,10,24,62
43152,1,1,0
62965,0,5,1
82423,4,2,22
24294,2,0,12
12529,2,7,22
44572,0,3,7
3918,1,5,12
10953,30,42,153
56205,352,480,764
25443,27,9,18
50270,0,0,1
33279,0,1,8
49686,2,3,4
66306,2,5,5
24973,8,0,8
22754,1,7,11
76792,2,0,0
8992,0,7,7
16605,0,1,2
15087,0,1,0
53021,47,91,56
78091,21,105,450
58484,4,6,8
64286,1,0,0
79878,0,1,0
70794,16,16,12
8937,1,3,55
70837,0,12,8
17311,0,2,2
75359,5,4,7
46852,0,3,19
52821,2,0,0
36293,2,1,0
78539,1,0,1
66733,0,4,0
11305,1,8,17
8964,1,2,36
40637,26,35,236
37010,0,3,1
59113,0,1,3
6408,8,2,2
50211,3,4,13
66141,0,3,1
48137,6,19,27
6587,42,198,192
67229,0,0,2
25592,16,44,104
17877,4,6,1
8199,1,0,3
84628,0,0,10
49971,1,0,0
11504,0,1,2
61105,1,0,0
27684,258,504,684
13103,0,1,1
48177,14,34,14
83090,0,0,3
45344,0,2,9
15212,0,10,17
21909,0,14,42
50596,15,20,50
57469,2,6,2
20364,3,0,6
15436,2,0,2
65827,0,0,1
9511,0,15,9
56394,1,3,5
24643,4,7,8
26391,9,3,15
82611,4,20,33
54296,1,0,3
53326,36,88,108
35412,2,23,8
69831,0,0,2
26378,1,0,1
26947,60,156,450
82338,2,6,8
80531,25,30,65
46467,0,3,9
58795,1,0,0
37680,1,1,2
78969,0,6,1
14222,1,0,1
68725,3,1,3
16417,0,1,0
65079,1,1,2
71436,0,1,0
23166,1,3,3
27708,1,0,9
5002,0,1,1
39032,3,3,12
66893,25,75,113
43239,1,0,3
72511,6,28,76
75185,5,31,115
80017,0,0,2
53969,0,3,2
51309,1,5,6
84776,3,3,0
65531,1,5,8
40793,0,0,1
49480,0,2,0
41297,0,0,1
862,6,14,47
35010,1,2,11
59565,0,4,14
84658,9,15,42
71700,4,2,0
10134,13,32,36
9081,12,22,132
56609,33,99,126
51060,66,312,690
10845,0,0,2
77035,2,0,10
77105,0,0,1
24936,0,2,2
57215,0,0,1
50859,0,2,2
76835,1,14,412
84323,1,4,6
41991,3,9,0
38614,1,0,1
38334,1,2,2
48267,8,8,26
68950,84,175,1484
32975,0,2,2
25955,3,0,9
11796,2,0,1
1450,0,6,12
52315,0,1,3
68188,54,132,210
60174,0,0,1
46819,0,6,3
7960,4,14,18
16758,0,0,2
70483,2,9,23
28986,0,1,0
47913,1,0,0
68105,0,6,6
7150,2,1,7
50036,24,39,30
35349,11,24,26
8602,10,18,38
31403,6,17,47
82179,1,1,1
29996,12,11,7
6839,3,9,57
34092,6,10,18
80848,1,0,0
7965,30,52,696
28344,6,6,48
24032,0,1,0
17655,1,1,2
21225,33,15,12
33006,0,1,0
33007,2,1,8
25602,0,0,1
44144,0,0,1
79879,1,0,0
13917,0,1,5
44145,1,8,26
26400,1,0,3
77464,4,3,2
15655,0,2,0
30484,0,1,0
73028,0,4,0
44146,0,0,16
75816,16,12,22
19205,4,9,77
43789,0,2,3
1835,6,3,0
33965,10,6,16
53983,0,6,6
14339,0,0,1
25634,0,1,1
55404,2,0,8
50448,7,8,7
80849,52,16,40
75846,1,5,19
25385,0,0,1
19636,1,1,5
73517,0,0,4
68048,1,1,12
28354,13,14,40
71030,12,14,33
52147,1,2,2
36296,1,0,0
35519,5,7,11
49976,34,61,158
8211,7,6,5
51253,15,0,5
58072,2,6,2
6097,0,0,2
47624,1,0,1
50271,48,57,147
5307,0,0,17
76192,8,13,25
27809,0,0,9
77453,6,5,36
85113,24,30,74
36051,0,1,9
38471,0,0,2
16582,2,0,2
8880,8,21,107
74918,1,1,3
19119,0,0,2
1542,8,12,12
24859,72,24,60
3358,71,112,249
27433,2,0,0
17762,10,3,6
2067,0,1,0
68857,0,1,6
38469,0,0,2
38674,0,0,2
32434,1,1,19
71037,2,9,26
54269,64,88,176
73202,6,16,44
2468,0,2,0
5521,1,1,0
70524,0,0,2
36713,6,5,7
32825,0,6,14
56225,17,20,48
5120,0,2,0
30684,48,81,174
66204,1,4,11
36736,36,72,117
81854,2,1,5
3913,5,8,6
47890,2,1,6
65806,0,6,27
72673,0,2,10
9579,2,0,4
10736,0,1,1
48630,0,2,1
64623,7,26,90
59241,0,0,3
84593,0,1,5
41138,0,0,6
65865,12,15,9
68589,20,60,225
8703,2,4,6
74540,11,22,54
47845,2,2,2
64185,4,12,8
20681,11,10,19
63990,0,1,1
65627,2,0,2
29079,0,2,6
79428,0,1,13
31939,0,1,1
16029,1,4,16
35806,3,12,6
26333,9,9,3
15378,1,0,1
67220,14,82,480
75332,2,6,20
38993,0,2,2
78940,8,37,133
26395,34,96,384
42215,4,8,94
84989,36,164,192
71417,6,0,9
39945,0,0,6
52177,50,20,20
35628,0,0,2
70908,2,2,5
85065,4,15,132
16138,4,2,0
70780,0,4,2
16286,2,10,10
35050,0,1,3
69281,2,2,3
57464,30,15,65
70641,1,4,8
84155,0,0,1
7337,23,64,249
48437,0,0,3
29235,1,2,3
84833,0,1,1
13138,9,24,42
563,7,30,69
31004,2,3,8
67501,1,1,1
2491,0,0,2
75617,0,0,1
59862,2,0,4
74059,0,0,2
4862,26,33,41
28034,0,0,8
76756,0,6,0
21475,0,1,0
57891,160,920,2656
51812,24,27,51
36383,6,6,3
30619,3,0,4
19082,2,0,2
63438,1,3,8
62385,0,0,9
26864,2,3,27
58977,1,1,0
43846,1,1,14
69734,0,0,1
1951,8,27,75
43764,2,6,26
7680,39,69,159
9136,0,2,0
57074,0,8,20
39041,0,3,1
8193,0,2,0
36149,0,6,4
20863,73,101,142
82915,8,14,22
57834,24,48,78
78101,0,0,1
68618,4,16,8
82093,0,2,2
70119,0,2,4
79161,2,0,4
67950,3,9,18
46201,0,2,8
37110,1,2,2
54392,1,5,24
42363,0,0,6
3838,10,17,48
82669,0,0,2
72765,4,16,77
47756,0,2,3
72057,44,84,252
35528,0,3,6
44998,1,0,1
1375,3,8,22
26583,9,6,18
46843,0,11,7
72060,22,42,126
3989,0,0,3
79779,2,0,0
14319,0,0,1
47145,1,6,17
25006,0,2,0
69449,0,1,0
30058,0,0,1
53240,4,11,13
58486,15,30,48
10450,0,1,6
29088,5,4,7
69268,1,6,5
66728,0,1,0
43512,2,14,42
14404,0,0,1
66927,6,6,34
70745,0,6,17
46907,0,1,4
50814,0,0,4
30544,4,7,25
32647,1,2,4
80408,9,7,17
61631,0,3,9
36530,69,134,327
31952,0,1,0
8187,1,0,2
57705,15,9,0
74371,0,0,2
9965,2,16,36
55280,1,1,1
65740,0,1,0
33677,18,9,18
32366,13,22,42
34845,8,10,24
64995,18,42,75
67164,0,2,2
3185,2,6,6
48994,0,0,7
82142,1,0,0
65907,1,1,4
37549,18,25,21
25051,0,5,0
72425,1,0,0
65906,2,4,77
57253,3,7,34
73782,0,2,9
17808,0,1,3
61956,1,4,3
21234,0,0,1
9794,1,2,2
52763,0,0,3
19426,4,8,5
67295,0,1,6
74113,6,0,2
16078,5,4,8
83254,1,2,0
73125,2,9,43
36001,2,6,14
37701,1,3,19
403,0,0,5
7027,96,264,630
23397,2,6,17
14628,13,53,281
16550,3,7,13
1388,1,0,4
26920,2,0,2
30127,0,1,0
10849,8,80,52
53464,49,74,114
37713,2,0,0
29617,14,20,17
68755,18,27,59
43507,4,0,0
81487,4,4,5
19018,3,1,5
56985,4,7,13
57883,1,1,0
79836,3,6,6
54797,1,8,34
76462,1,1,3
53786,1,4,3
50614,0,2,0
5502,0,0,1
66795,1,7,10
24790,0,0,3
2696,0,0,3
10982,0,0,12
55139,2,5,15
70721,56,101,72
36608,18,55,86
54732,0,2,0
66486,1,2,2
31919,9,4,6
63617,0,3,0
23969,230,245,485
63521,7,7,13
23887,3,9,39
12279,29,71,158
73803,2,6,3
1529,1,5,19
81183,7,2,2
65183,3,10,6
42112,2,0,4
18221,0,1,0
18343,0,1,7
32270,2,14,38
48346,0,0,2
30880,0,1,11
82031,1,0,0
31163,0,0,1
7724,6,6,15
54214,0,6,14
49273,6,15,27
45989,0,0,1
9062,4,8,32
9000,1,0,1
2818,9,14,27
11861,0,0,16
67375,6,8,7
72786,1,0,4
54992,0,0,7
52001,0,1,0
42703,2,1,9
21870,0,4,0
35623,0,0,16
32107,2,10,28
68969,2,0,4
32558,3,6,12
17140,0,2,9
37015,3,3,4
12011,1,2,0
57048,2,2,2
1288,0,1,1
6165,2,1,2
24506,0,2,6
51420,6,7,15
34843,2,12,19
46359,0,4,16
73779,2,6,10
37199,5,20,49
24550,2,1,1
68011,5,55,125
3286,21,47,132
34331,0,3,2
21732,0,2,6
11237,1,8,4
15677,1,0,1
38347,4,6,8
80139,16,52,78
21336,6,15,15
47324,0,4,16
53325,0,0,2
75888,0,2,2
28744,12,28,122
2854,1,0,1
5384,0,1,1
32730,0,0,6
42685,8,10,8
29336,0,0,5
73900,0,1,0
15362,1,2,8
21547,2,7,57
73284,1,10,6
48319,1,0,0
70441,8,14,4
15732,132,248,324
22265,40,18,42
19304,5,6,7
75787,2,8,6
55640,0,1,5
73189,25,61,224
76298,2,2,18
24592,4,38,93
38495,0,2,10
59472,9,66,57
59271,3,4,24
10614,1,7,9
10488,0,2,0
20231,0,1,0
15848,5,13,23
56123,2,0,0
4774,8,6,40
74790,3,6,15
81794,3,21,48
1569,0,0,9
31604,0,8,0
62664,0,2,0
72008,6,16,36
40414,0,0,1
17456,33,36,24
55770,1,5,18
45916,1,1,18
15622,2,0,1
24346,48,81,108
7580,0,0,1
55047,0,0,2
58234,0,8,24
35844,0,0,7
33683,1,2,1
73329,60,133,191
55667,2,6,8
48204,0,0,3
77645,21,40,76
11371,8,43,208
34716,2,2,0
20867,6,8,9
40610,18,9,30
83466,0,2,16
44248,2,8,44
67345,4,0,0
25181,5,3,5
13264,1,0,0
24537,8,3,10
23517,0,0,4
83938,66,498,1224
20922,0,0,1
34737,20,42,164
83428,1,1,3
6505,1,1,6
85254,4,2,2
48016,30,30,355
11447,2,0,2
20597,135,292,689
55029,0,0,1
13476,0,2,2
62208,15,18,39
37845,9,11,27
77661,1,1,6
71498,1,6,17
70846,4,16,43
61474,1,1,2
4471,2,0,26
75065,0,2,4
32557,1,1,8
40588,1,4,11
40177,0,1,1
52246,12,23,45
59674,5,17,210
7015,0,2,0
46307,6,0,2
65361,0,0,2
65695,0,2,0
7890,0,0,10
7169,100,140,68
19406,2,5,20
71321,0,0,6
52247,12,23,45
28093,36,108,405
1782,21,44,66
1983,0,8,36
6661,1,2,8
51727,2,0,0
33832,4,0,0
57549,2,0,0
8007,2,8,18
2141,2,6,10
5697,0,15,12
76345,0,0,4
17510,1,5,2
68413,22,64,87
28513,3,15,33
33040,10,28,268
4230,0,2,0
40641,34,59,222
84133,5,12,14
27952,1,0,0
21672,0,4,2
53414,3,9,1
63295,0,0,2
80503,1,2,3
9937,2,0,1
76136,0,1,0
71531,6,21,33
43135,16,56,52
78748,1,2,0
41329,0,3,7
51889,7,27,79
40636,5,8,23
25238,0,0,2
21674,0,2,2
72487,74,206,657
76697,0,0,1
49616,0,2,30
73008,4,3,10
71367,42,76,202
42622,1,14,129
82352,0,2,0
27183,1,3,0
11752,5,3,7
37186,11,10,68
71589,1,0,13
16547,1,0,0
68733,0,0,1
55917,1,1,0
18650,0,0,1
40454,8,2,4
9075,9,7,5
65108,8,8,8
41949,12,23,101
22852,10,28,24
16398,0,4,14
40327,0,0,1
37150,12,30,58
45496,4,3,6
58074,58,86,192
6036,0,2,2
311,0,0,2
1510,4,14,6
22559,5,3,5
36311,13,9,3
80405,3,6,6
46542,3,6,6
42268,2,10,8
